graph_id,chart_type,image_height,image_width,chart_value
43f1a4a72043,vertical_bar,330,508,0
43a3510e69d4,vertical_bar,356,499,0
43f696a6607c,vertical_bar,359,501,0
43e4b7ed1ce2,vertical_bar,294,493,0
43c99fee0fb3,vertical_bar,327,481,0
43dac22f4daf,vertical_bar,284,492,0
427af8c745a5,vertical_bar,272,498,0
415d7cf52f01,vertical_bar,274,495,0
41798d2cedd7,vertical_bar,331,512,0
4394cd7f5d0c,vertical_bar,266,479,0
438c818ebea3,vertical_bar,282,495,0
4369657b4875,vertical_bar,294,483,0
4377400da269,vertical_bar,283,506,0
4382ea88606c,vertical_bar,297,500,0
40d0af25d9d5,vertical_bar,316,480,0
42f40e9259ef,vertical_bar,284,492,0
3ec6ec2ccf0a,vertical_bar,301,505,0
42c22cbaac54,vertical_bar,352,497,0
4330a14e99de,vertical_bar,345,483,0
525d327cef94,vertical_bar,296,483,0
41d30d6d0016,vertical_bar,359,503,0
41ef29bd7eb7,vertical_bar,282,471,0
521e57e1db86,vertical_bar,275,467,0
522d03cb0187,vertical_bar,292,466,0
41d0c4ce9828,vertical_bar,277,478,0
52a246388061,vertical_bar,275,471,0
52a283b8f8bc,vertical_bar,273,471,0
4184269862a4,vertical_bar,273,465,0
4100f69a1191,vertical_bar,294,510,0
41056c1e892b,vertical_bar,300,468,0
4137ac630ad5,vertical_bar,274,472,0
418a8f3bdc98,vertical_bar,352,489,0
41939afe171e,vertical_bar,266,466,0
415c92fc810d,vertical_bar,301,505,0
414b6a445d00,vertical_bar,271,465,0
4224eb0b72b3,vertical_bar,270,468,0
502e615b7292,vertical_bar,282,471,0
502c055a8212,vertical_bar,292,504,0
5067d414f7bc,vertical_bar,319,503,0
50053276665e,vertical_bar,303,505,0
4f31d3761281,vertical_bar,357,496,0
501d00727a91,vertical_bar,296,502,0
4fc204efd512,vertical_bar,281,471,0
4fe20994e44c,vertical_bar,351,475,0
4dd42679f593,vertical_bar,453,502,0
4b856992b014,vertical_bar,271,472,0
4b71b6a3aeaf,vertical_bar,296,495,0
4f6f68731e44,vertical_bar,260,476,0
4f76598fcf26,vertical_bar,274,467,0
4ef86110621e,vertical_bar,282,466,0
4fa2d3f9e05e,vertical_bar,261,485,0
4f832e930574,vertical_bar,234,470,0
4f86f87c573e,vertical_bar,377,492,0
4f90e920cc8c,vertical_bar,320,495,0
4f98a7b83e93,vertical_bar,308,493,0
4de672cbbbb7,vertical_bar,310,512,0
4e67f39d204a,vertical_bar,307,492,0
4e447c943fe1,vertical_bar,304,512,0
4ed139e4b905,vertical_bar,307,500,0
8fa21df14a5b,vertical_bar,275,471,0
8f2c91905f79,vertical_bar,343,476,0
8ffb45bb8dd0,vertical_bar,260,474,0
8fc8c8385f48,vertical_bar,320,495,0
8fdb98c62c2d,vertical_bar,287,494,0
8fe8fbb4ebc1,vertical_bar,289,480,0
4e198c948af4,vertical_bar,309,499,0
4ded769a5c37,vertical_bar,321,481,0
4e9dac9d3d2a,vertical_bar,299,505,0
549a7a8140c6,vertical_bar,288,501,0
54955ff64e4b,vertical_bar,353,495,0
54885666b140,vertical_bar,277,480,0
4bff39e8bed6,vertical_bar,354,498,0
4c457c525613,vertical_bar,305,506,0
4c642dafc70d,vertical_bar,287,482,0
4c90f77a1ba5,vertical_bar,272,470,0
4c96ea56c498,vertical_bar,271,467,0
53630e329ecf,vertical_bar,281,469,0
538532f3ef9d,vertical_bar,283,471,0
5378a650c69c,vertical_bar,361,500,0
541a7ac0af69,vertical_bar,279,466,0
54dcf80d02ff,vertical_bar,274,460,0
54f34bdffc01,vertical_bar,269,482,0
54bdfd15440e,vertical_bar,277,471,0
5436350a5286,vertical_bar,271,458,0
4acb3cd9756a,vertical_bar,379,494,0
4a7df1198e20,vertical_bar,268,470,0
4a8fc9f475d1,vertical_bar,282,468,0
4a9271e88430,vertical_bar,396,512,0
4a927b4eb93d,vertical_bar,318,510,0
4b3420cb6424,vertical_bar,303,507,0
4aeb9d6e1aa2,vertical_bar,306,499,0
4af5e1f15b96,vertical_bar,291,496,0
4b0642155c7b,vertical_bar,300,494,0
4abc8c43db02,vertical_bar,290,479,0
4aa3fd8a741a,vertical_bar,282,495,0
4bb60647aebd,vertical_bar,356,501,0
4bd240da4074,vertical_bar,299,512,0
4aa9ddbee5b0,vertical_bar,309,512,0
4d42d67f037d,vertical_bar,271,463,0
4d47a3c7d8bd,vertical_bar,279,466,0
4d2799970e96,vertical_bar,307,501,0
4cae4ccd9d57,vertical_bar,327,505,0
4d69d09735f9,vertical_bar,286,472,0
4d69f89c9353,vertical_bar,313,477,0
4cb2d75e1af0,vertical_bar,276,478,0
4cc0ee28cdaa,vertical_bar,287,497,0
4cc332ffc7f7,vertical_bar,369,495,0
4cd20455be1c,vertical_bar,383,493,0
81d45163d1e4,vertical_bar,292,479,0
83c50c02a375,vertical_bar,286,495,0
81194d80523d,vertical_bar,272,468,0
8124657f1a96,vertical_bar,295,488,0
8137e353d775,vertical_bar,301,505,0
8142e9687ce7,vertical_bar,321,491,0
819796e827a1,vertical_bar,271,464,0
81c0aa0849ab,vertical_bar,278,457,0
82c10a85480a,vertical_bar,359,502,0
82e0258883e6,vertical_bar,355,499,0
82fb54084a2f,vertical_bar,294,465,0
83680f255300,vertical_bar,332,494,0
836c2818f176,vertical_bar,307,505,0
8376acc73696,vertical_bar,298,491,0
83817241405c,vertical_bar,286,480,0
842bb842138c,vertical_bar,357,496,0
831d87d868a2,vertical_bar,278,470,0
8387abbea727,vertical_bar,302,502,0
8145eaa0e902,vertical_bar,289,493,0
814827906d94,vertical_bar,302,512,0
860657122db6,vertical_bar,289,496,0
8618e43f7dbd,vertical_bar,313,489,0
8622043fc187,vertical_bar,295,501,0
86c21da2aa99,vertical_bar,276,493,0
868391f35c9b,vertical_bar,276,460,0
86aa18b4f195,vertical_bar,375,493,0
875edca46615,vertical_bar,287,480,0
86cd6b2897ce,vertical_bar,301,508,0
8677f9b28d24,vertical_bar,280,468,0
828033c1c5b2,vertical_bar,341,469,0
828d4fdf9990,vertical_bar,267,463,0
828f10c8ee0b,vertical_bar,382,495,0
829bacd1ae1e,vertical_bar,281,472,0
8258db771c97,vertical_bar,285,478,0
815cf7913078,vertical_bar,354,501,0
829e77340b15,vertical_bar,353,495,0
82a585df38ca,vertical_bar,361,491,0
84742b30657b,vertical_bar,261,465,0
865e3eb2e1a9,vertical_bar,338,499,0
81e20fd579a7,vertical_bar,287,505,0
81ed9a672347,vertical_bar,275,469,0
7412bf4315b6,vertical_bar,272,482,0
7415d3659ca7,vertical_bar,386,512,0
74024a66bba1,vertical_bar,347,503,0
7424be53134d,vertical_bar,300,506,0
752dd4fa0fe3,vertical_bar,298,498,0
7540a81320ba,vertical_bar,280,470,0
74fe3f27f63f,vertical_bar,301,477,0
747161e3fc2c,vertical_bar,292,495,0
7504d396e5bc,vertical_bar,315,485,0
75054a0ca79f,vertical_bar,276,466,0
7061b5a9655c,vertical_bar,285,481,0
6fcd87eef23a,vertical_bar,293,492,0
745fb7fe46ce,vertical_bar,350,496,0
746bb36b2e90,vertical_bar,297,486,0
701c9837a49e,vertical_bar,292,494,0
6fe92dc532b0,vertical_bar,336,463,0
6fe9c2a6156f,vertical_bar,279,469,0
70070265bfa7,vertical_bar,276,469,0
877736bf751d,vertical_bar,277,472,0
73b032143a91,vertical_bar,279,465,0
73bf899b6828,vertical_bar,281,471,0
73c6ba197653,vertical_bar,303,489,0
73cc89e0a290,vertical_bar,330,508,0
73cdcf37188f,vertical_bar,355,499,0
73d97b0b6efa,vertical_bar,278,459,0
73dc646f1558,vertical_bar,279,466,0
73cd59e7ecf0,vertical_bar,280,501,0
72b6d8a5caaf,vertical_bar,271,466,0
7398e8466cf6,vertical_bar,345,480,0
739e5671868a,vertical_bar,285,485,0
736399327ea3,vertical_bar,279,472,0
7b24300b1471,vertical_bar,280,470,0
8348afb4a15d,vertical_bar,259,490,0
834c7df27401,vertical_bar,281,475,0
735f1c93114d,vertical_bar,303,505,0
733e9e26c6a0,vertical_bar,288,464,0
735788ad23ec,vertical_bar,329,502,0
72c917a55a74,vertical_bar,277,469,0
74ed0642c081,vertical_bar,295,506,0
74c1b4e4dbef,vertical_bar,292,496,0
74d1ef2daf7e,vertical_bar,290,512,0
74d8b35bb31e,vertical_bar,283,502,0
728cda9b9f99,vertical_bar,299,505,0
728e63d5785e,vertical_bar,276,470,0
73007fb3cf33,vertical_bar,288,482,0
7311aec6ab1c,vertical_bar,273,469,0
731e55bf60d1,vertical_bar,306,499,0
7fe25c24dea6,vertical_bar,302,504,0
7fa8504329fa,vertical_bar,283,506,0
7f9a878c0e63,vertical_bar,284,506,0
8010437bcb7b,vertical_bar,273,469,0
8010ff2460e1,vertical_bar,305,495,0
7fe040addcde,vertical_bar,269,481,0
7fc15a1a742d,vertical_bar,352,496,0
7fccabb2b28a,vertical_bar,285,486,0
80e17bba32bf,vertical_bar,269,481,0
7c6a79d32bf7,vertical_bar,278,495,0
7c8111b05f9d,vertical_bar,266,469,0
7c8375cee69e,vertical_bar,277,469,0
7b854db2bf12,vertical_bar,271,464,0
7c1fa80dfb52,vertical_bar,301,493,0
7c9c432e594b,vertical_bar,297,495,0
7c018d00e4eb,vertical_bar,276,469,0
80e636956c4a,vertical_bar,339,512,0
7f4456b6a6cb,vertical_bar,278,470,0
7e61c496f8e4,vertical_bar,277,471,0
7e66f58873fe,vertical_bar,287,478,0
7f6e8afbe2e4,vertical_bar,273,469,0
7f1065006834,vertical_bar,301,504,0
7f165e4a7919,vertical_bar,332,492,0
80a3501ded89,vertical_bar,304,493,0
7e7ed9c0cdf9,vertical_bar,300,488,0
7e85a0f7a92f,vertical_bar,386,505,0
7e9eb224b687,vertical_bar,274,461,0
85e193709ef0,vertical_bar,295,501,0
8591cd8f0111,vertical_bar,272,469,0
85e3c9c29e51,vertical_bar,302,506,0
85e4287f7642,vertical_bar,272,461,0
858cee6d0fdf,vertical_bar,267,462,0
855d44dcc594,vertical_bar,356,477,0
7d1889e13d27,vertical_bar,302,498,0
84bcae1fa7f3,vertical_bar,378,494,0
870c96240d82,vertical_bar,287,507,0
871d94ce95e1,vertical_bar,275,466,0
86d0bb2dba17,vertical_bar,298,480,0
86e881448d01,vertical_bar,270,480,0
86e9f8c94008,vertical_bar,263,476,0
86f6b8d36c49,vertical_bar,267,469,0
84f6e732b458,vertical_bar,269,478,0
84e16a932765,vertical_bar,286,475,0
84794b40ea41,vertical_bar,318,475,0
84c0afc7d5ea,vertical_bar,282,468,0
85189d603af0,vertical_bar,301,508,0
7d1a4439af84,vertical_bar,285,506,0
7d9ab2b5ba95,vertical_bar,392,506,0
7da4b0a78124,vertical_bar,311,493,0
7da53ce25d65,vertical_bar,280,472,0
7ca58314cecb,vertical_bar,274,464,0
7dbb348f4f6e,vertical_bar,316,494,0
7d7e695b1819,vertical_bar,272,493,0
7b6ebfc72011,vertical_bar,274,483,0
7b5335f36d6a,vertical_bar,275,466,0
7be38b0a6a30,vertical_bar,257,470,0
7bc6224ae5a4,vertical_bar,302,500,0
7d087e7424b7,vertical_bar,287,477,0
7d052e374189,vertical_bar,278,465,0
7cadc2882381,vertical_bar,300,503,0
7cbc032b0701,vertical_bar,281,472,0
7cc2588c1e3a,vertical_bar,299,483,0
7d50e68cacad,vertical_bar,298,498,0
7d2c2d8f072c,vertical_bar,277,487,0
7d367b650ad0,vertical_bar,273,464,0
7cc2b1158e11,vertical_bar,345,512,0
7dda3f6e2aa5,vertical_bar,314,468,0
7ce93a3ccd2e,vertical_bar,294,498,0
7cfbb6f72423,vertical_bar,281,472,0
7d7032d91b43,vertical_bar,311,501,0
6f3043ffe23c,vertical_bar,287,491,0
98c973bc66c9,vertical_bar,270,478,0
995f37f181ce,vertical_bar,352,487,0
98fb4c525ac0,vertical_bar,271,498,0
999ae7aa567b,vertical_bar,281,467,0
99635e3cba54,vertical_bar,357,492,0
99681a09a0f5,vertical_bar,273,472,0
94e7ea5d398e,vertical_bar,235,466,0
94a421a2b76e,vertical_bar,282,471,0
9529e9024a39,vertical_bar,314,500,0
94fcb76cdd6d,vertical_bar,350,491,0
94b4b4c4b318,vertical_bar,271,463,0
987822c504bd,vertical_bar,280,495,0
9883226437a1,vertical_bar,287,476,0
98a7d2d75883,vertical_bar,355,505,0
98acd32501b2,vertical_bar,346,500,0
94d5a403d829,vertical_bar,292,468,0
968a3cc3b3f9,vertical_bar,287,488,0
97541a58e5aa,vertical_bar,363,490,0
97c3461ee567,vertical_bar,349,496,0
97c799edaa42,vertical_bar,297,505,0
979dac1e94e1,vertical_bar,358,500,0
9758ccf85737,vertical_bar,252,473,0
975ec0026251,vertical_bar,281,472,0
97622ad20cfd,vertical_bar,354,503,0
77377375bc67,vertical_bar,292,508,0
774708f83bdb,vertical_bar,294,479,0
7761deb6ed7b,vertical_bar,276,483,0
979e8030135d,vertical_bar,320,491,0
990a27dd5372,vertical_bar,337,485,0
96e502ea1f52,vertical_bar,324,495,0
99415830c191,vertical_bar,280,460,0
96c712f73ccd,vertical_bar,297,503,0
96c7584d5452,vertical_bar,268,471,0
96ca02afeac4,vertical_bar,354,495,0
97408bd22cab,vertical_bar,281,464,0
97337a0cef9b,vertical_bar,312,486,0
96a36499d7c8,vertical_bar,267,488,0
776d4e68243b,vertical_bar,265,512,0
9d6f38f5254d,vertical_bar,294,470,0
9e0fc62cac1b,vertical_bar,312,463,0
9dd86e51b20f,vertical_bar,281,469,0
9df84a56f043,vertical_bar,351,498,0
959e2087ca35,vertical_bar,292,489,0
95b5a0518d9b,vertical_bar,287,476,0
95be769d7992,vertical_bar,277,469,0
9d95800dcbbd,vertical_bar,350,494,0
99b53edbe7a2,vertical_bar,274,467,0
958648e73b4b,vertical_bar,294,509,0
9d0bfe01d440,vertical_bar,276,463,0
9d3664888872,vertical_bar,303,510,0
9ee29241d3ba,vertical_bar,306,504,0
9e1de06167b0,vertical_bar,276,466,0
9e1cdd4761cb,vertical_bar,275,467,0
9cddc8ae35f5,vertical_bar,300,502,0
9ce1a3ed73de,vertical_bar,292,503,0
9d57f2eda96b,vertical_bar,289,492,0
9dc4ef0b9535,vertical_bar,274,465,0
9cbd9b7c0a7e,vertical_bar,297,511,0
9ce8983d9fd7,vertical_bar,289,483,0
9c80a4a01ccb,vertical_bar,329,497,0
9ca1869e8c6e,vertical_bar,282,468,0
95ccef3f2b36,vertical_bar,273,465,0
94500b28c718,vertical_bar,295,493,0
9456d5e3b6fb,vertical_bar,281,471,0
9429df12dad0,vertical_bar,284,472,0
93edd6ba0f28,vertical_bar,281,466,0
93f4b293c013,vertical_bar,283,471,0
94942c46fc0c,vertical_bar,276,468,0
948d49bbdaa8,vertical_bar,335,499,0
95ff235d0ef4,vertical_bar,278,467,0
9573c597bbda,vertical_bar,388,511,0
9530a9c781a1,vertical_bar,303,484,0
9578db022e27,vertical_bar,347,479,0
958502249f34,vertical_bar,295,507,0
95439544c084,vertical_bar,294,496,0
9681f0a7184f,vertical_bar,264,477,0
962caa21ad39,vertical_bar,280,470,0
95e6077259db,vertical_bar,273,469,0
95f640598604,vertical_bar,297,507,0
9675b9ad4f3a,vertical_bar,305,500,0
964aae21c771,vertical_bar,317,507,0
79ae0ea7e79c,vertical_bar,286,511,0
79b662eff9c0,vertical_bar,271,479,0
78fcf41e9427,vertical_bar,274,469,0
799cc841f45d,vertical_bar,331,520,0
799d0e21fd88,vertical_bar,288,478,0
718b4519f467,vertical_bar,272,488,0
7960962361da,vertical_bar,288,476,0
793ad0f5aaa5,vertical_bar,287,479,0
7940dc5d4ad6,vertical_bar,330,506,0
795f465b6005,vertical_bar,283,472,0
79cb341fe6f1,vertical_bar,274,493,0
78ad8747ba95,vertical_bar,287,487,0
78c0661a0cc6,vertical_bar,280,468,0
78b7a78e53c9,vertical_bar,496,510,0
7aae511a8e36,vertical_bar,300,506,0
7abbcefb5fc1,vertical_bar,353,512,0
78d3629a1290,vertical_bar,288,491,0
78605cd9ebff,vertical_bar,313,500,0
78efffc75dbf,vertical_bar,296,511,0
78f35fc4313c,vertical_bar,287,495,0
714886745fda,vertical_bar,282,499,0
719c37a8d99c,vertical_bar,239,496,0
71b4046b0a62,vertical_bar,329,505,0
6f00772905fd,vertical_bar,277,469,0
6f05b27a2d40,vertical_bar,277,464,0
6eec6e5e0b7d,vertical_bar,276,471,0
6f1e9312d9a0,vertical_bar,351,494,0
715c84d92aa7,vertical_bar,280,468,0
715da8dced9d,vertical_bar,294,497,0
7185d5dd30d3,vertical_bar,266,466,0
70b320d9cfa8,vertical_bar,285,476,0
723d8c1ebe80,vertical_bar,284,498,0
72483e2258fe,vertical_bar,353,512,0
71f76bd1c731,vertical_bar,330,510,0
720cdecc893d,vertical_bar,269,472,0
72162e628b3f,vertical_bar,276,470,0
7216bcbfe3e7,vertical_bar,279,475,0
7a8ed3423bf1,vertical_bar,295,509,0
75ad8758b31d,vertical_bar,272,506,0
754fd8e0277c,vertical_bar,303,504,0
76c7442ecfc5,vertical_bar,268,471,0
76d236e28eca,vertical_bar,337,467,0
77c08d57083a,vertical_bar,292,488,0
77d6ee636629,vertical_bar,274,461,0
77d96087276c,vertical_bar,279,465,0
77dfd6c4d934,vertical_bar,308,482,0
756ff6ee7853,vertical_bar,278,467,0
75e10c1ef6af,vertical_bar,273,469,0
75e38ed6c713,vertical_bar,299,504,0
75a937290d21,vertical_bar,274,468,0
77059638b033,vertical_bar,273,460,0
77a4b454e398,vertical_bar,286,488,0
77aebe679bc9,vertical_bar,282,470,0
77b6a5b4c4f9,vertical_bar,291,481,0
7813698f395c,vertical_bar,294,482,0
75f4fd6977ab,vertical_bar,271,468,0
79ec3dce1618,vertical_bar,271,468,0
79ffe1b6d0b1,vertical_bar,257,481,0
7a223dfb9c91,vertical_bar,288,489,0
79f3ee9d1109,vertical_bar,295,493,0
79dfc588c72c,vertical_bar,319,490,0
7b070b9f3a0d,vertical_bar,290,495,0
7b086b11a298,vertical_bar,271,465,0
7b1d04efc38f,vertical_bar,265,462,0
7a7cc182f60f,vertical_bar,284,494,0
7affcfd2d859,vertical_bar,356,498,0
7af483c63cc0,vertical_bar,275,497,0
7a4a40acab0d,vertical_bar,356,500,0
76bccb387541,vertical_bar,293,490,0
76ae352d29ca,vertical_bar,274,481,0
768a98773d93,vertical_bar,291,491,0
768cf091240a,vertical_bar,275,482,0
761dadc65d3e,vertical_bar,412,512,0
7a713d9b9bc3,vertical_bar,308,477,0
7a26eaaaa08f,vertical_bar,280,469,0
7644d836c84f,vertical_bar,267,465,0
78291a0410c7,vertical_bar,277,466,0
e3c581dd5f4e,vertical_bar,300,494,0
e379e8353bf3,vertical_bar,337,510,0
e3b5b99464e7,vertical_bar,318,472,0
e3aa31e78ee1,vertical_bar,287,462,0
e31333969ba0,vertical_bar,297,503,0
e3a5e0148120,vertical_bar,290,485,0
e31788fcaa35,vertical_bar,349,499,0
e5784d385099,vertical_bar,285,489,0
e36ee68a6fe2,vertical_bar,276,466,0
e769923a755f,vertical_bar,280,468,0
e32ee1eb4162,vertical_bar,290,492,0
e3e5e9405a51,vertical_bar,278,470,0
e2d99ce1aa39,vertical_bar,359,500,0
e2dbee354ff4,vertical_bar,287,478,0
e4f427368785,vertical_bar,345,494,0
e4bccd999b5c,vertical_bar,293,489,0
e4bd0cabb150,vertical_bar,278,468,0
e4cf0ac14638,vertical_bar,294,490,0
e2ea2716b2a3,vertical_bar,392,507,0
e2711d549310,vertical_bar,277,477,0
e2a34ee86183,vertical_bar,335,471,0
e26a4c84c33f,vertical_bar,268,476,0
e302cc0f2b2b,vertical_bar,352,499,0
e2b9b40c54b7,vertical_bar,281,473,0
e261207498ca,vertical_bar,272,471,0
e7e4ad41ebc7,vertical_bar,273,468,0
e6ebd8e9970d,vertical_bar,308,501,0
e5cce4d8aa7b,vertical_bar,356,501,0
e7e697863878,vertical_bar,287,489,0
e7d9b0f6efb1,vertical_bar,356,499,0
e59837889a1c,vertical_bar,352,496,0
e5ada372d0d0,vertical_bar,278,468,0
e61e79b135a2,vertical_bar,288,489,0
e7037869e595,vertical_bar,379,494,0
e70c4a651b4e,vertical_bar,273,496,0
e7059b6e8c06,vertical_bar,276,469,0
e77b55ed57a9,vertical_bar,319,512,0
e77e366ff452,vertical_bar,303,511,0
e72159c015e2,vertical_bar,281,493,0
e7f98aa092af,vertical_bar,300,505,0
e80ffb07b41d,vertical_bar,265,474,0
d31c7bbb859f,vertical_bar,300,493,0
d409f986a2cb,vertical_bar,297,495,0
d3239516e1a7,vertical_bar,321,463,0
d324dd25da2f,vertical_bar,298,497,0
d40a98587bfa,vertical_bar,287,491,0
d4f4337bd41c,vertical_bar,314,497,0
d4e6acfea135,vertical_bar,275,466,0
d4edd10cdae5,vertical_bar,326,512,0
d2e0f49ae328,vertical_bar,352,493,0
d2e705adb7e0,vertical_bar,305,512,0
d2e7e786ba08,vertical_bar,291,469,0
d2ed983d3ebe,vertical_bar,352,496,0
d2f521e75093,vertical_bar,284,472,0
d2d90178601b,vertical_bar,264,473,0
d30473aa787c,vertical_bar,343,487,0
d2c999331f10,vertical_bar,329,483,0
d2d1543a2ad8,vertical_bar,277,463,0
d4659ab9b593,vertical_bar,389,467,0
d431cee7d49b,vertical_bar,281,467,0
d46685edcecb,vertical_bar,274,470,0
d40aaa2584a9,vertical_bar,294,506,0
d550aae74fcc,vertical_bar,313,467,0
d55c38e8949b,vertical_bar,274,493,0
d50d66af7ccb,vertical_bar,265,466,0
e404bc46e4c2,vertical_bar,269,472,0
e3ee431bd986,vertical_bar,330,507,0
e3ea3ee5d184,vertical_bar,361,488,0
e46647961d2e,vertical_bar,261,460,0
e4711f2222a5,vertical_bar,293,471,0
e47c85914de0,vertical_bar,351,500,0
e487e59122bb,vertical_bar,359,490,0
e489c0edcd74,vertical_bar,287,490,0
e4144c15eb5e,vertical_bar,271,467,0
e574ec401937,vertical_bar,342,487,0
e49016b4566f,vertical_bar,293,494,0
e3df99569af8,vertical_bar,284,492,0
e50d7870269d,vertical_bar,300,495,0
e511a0dd727d,vertical_bar,274,465,0
e51eaba35442,vertical_bar,279,470,0
e5281d756fc2,vertical_bar,295,487,0
d3fe6228b0fa,vertical_bar,301,504,0
d4076e7b2c8c,vertical_bar,276,466,0
d3ddad18461d,vertical_bar,278,497,0
e424dffc1540,vertical_bar,292,501,0
e45947c31a75,vertical_bar,303,505,0
e45df1a87a5c,vertical_bar,276,466,0
e460dc027f97,vertical_bar,302,503,0
dbb1c0032e1c,vertical_bar,278,492,0
d377714bbb76,vertical_bar,287,488,0
d3953f6dc2b6,vertical_bar,256,487,0
d3a362c9b851,vertical_bar,299,488,0
e1dfde8e2b3a,vertical_bar,287,501,0
e075e81a269e,vertical_bar,296,493,0
e1bee3f5674a,vertical_bar,300,501,0
e183b9f514d5,vertical_bar,278,465,0
dedc486e2037,vertical_bar,306,499,0
deddeedd2462,vertical_bar,336,480,0
dee5b0b81a3e,vertical_bar,352,498,0
df6be0ee65d8,vertical_bar,288,472,0
df7dc8029788,vertical_bar,280,469,0
df902ddab7b4,vertical_bar,270,463,0
dfaa6c13ebf0,vertical_bar,326,507,0
df36841883ad,vertical_bar,274,465,0
e08f4ec4a6c7,vertical_bar,273,497,0
e0ffe59e3f2b,vertical_bar,269,468,0
e13a73836cf3,vertical_bar,282,504,0
e156148d7753,vertical_bar,288,490,0
e22772e4c836,vertical_bar,277,465,0
e206fef0ada3,vertical_bar,313,490,0
e0d3ab69a4fa,vertical_bar,288,479,0
e0f8adc86d4d,vertical_bar,273,471,0
e1fbfc0861f3,vertical_bar,310,458,0
5e39fd4f53ba,vertical_bar,276,465,0
5e4f2932510d,vertical_bar,258,479,0
5f04208e4004,vertical_bar,291,490,0
5eccb4adac5b,vertical_bar,285,478,0
5eeb1294f918,vertical_bar,290,499,0
5ef11391d6eb,vertical_bar,351,498,0
5e76a39c40fd,vertical_bar,336,512,0
5f8514b1be4f,vertical_bar,269,471,0
e04671e06279,vertical_bar,279,470,0
e05364c3602a,vertical_bar,275,464,0
e0465dcc5981,vertical_bar,278,464,0
e053c2f9ecc2,vertical_bar,284,520,0
e05c277684fc,vertical_bar,268,466,0
e0568ca5a088,vertical_bar,307,483,0
df11df410db9,vertical_bar,283,490,0
df1bd3da3e79,vertical_bar,276,467,0
dfb48deb2b37,vertical_bar,269,512,0
e030f1a2688d,vertical_bar,277,472,0
9f578503d02c,vertical_bar,280,488,0
5eb2f88294fc,vertical_bar,274,473,0
dff6a9d58146,vertical_bar,290,511,0
dfcc5e973d4c,vertical_bar,289,482,0
dfd7a9af4c15,vertical_bar,303,505,0
dd5e45cc2aad,vertical_bar,349,497,0
dd813d6b63e2,vertical_bar,309,497,0
dde4fb8ec245,vertical_bar,274,464,0
dead00f0a908,vertical_bar,283,467,0
deb178af8984,vertical_bar,264,457,0
ddcd3bcc9058,vertical_bar,292,494,0
de7a9a505315,vertical_bar,292,477,0
de79c23c01d7,vertical_bar,354,498,0
e6b37ec37be4,vertical_bar,288,488,0
e6c1b84695fd,vertical_bar,265,459,0
e6913f7ece80,vertical_bar,279,472,0
e6a969eeb6a5,vertical_bar,297,507,0
e69f38b8767f,vertical_bar,283,496,0
e68b50e63adc,vertical_bar,294,502,0
e66a7a53d82c,vertical_bar,279,467,0
e24b9b4389cf,vertical_bar,279,471,0
ddc60014e7b5,vertical_bar,324,503,0
e668bb30ecbe,vertical_bar,279,473,0
e6639a7aeb7d,vertical_bar,288,474,0
e648ec0581fc,vertical_bar,285,507,0
dcfe6917b722,vertical_bar,265,458,0
dd26f50efa05,vertical_bar,271,466,0
dc8ff5269d0d,vertical_bar,350,499,0
dce8cfdea91d,vertical_bar,274,467,0
dc9241f19430,vertical_bar,326,517,0
dcd191802c06,vertical_bar,284,461,0
e24b66be7107,vertical_bar,361,498,0
dcbf7f109449,vertical_bar,357,487,0
dca2ce8c91c3,vertical_bar,279,465,0
dca6107d5a20,vertical_bar,368,506,0
dcd995064b93,vertical_bar,283,506,0
dbdf6c1923cb,vertical_bar,301,503,0
dbdd46200b41,vertical_bar,354,499,0
dd4f305a170c,vertical_bar,278,470,0
de2826f0b67c,vertical_bar,296,491,0
dc31cded114c,vertical_bar,308,478,0
dc486b6fca6c,vertical_bar,285,490,0
dbc442e0984c,vertical_bar,269,471,0
dbd6312235da,vertical_bar,284,469,0
dc4d1ee56e4c,vertical_bar,287,511,0
dc71f47de75a,vertical_bar,299,495,0
dc77d37a9e84,vertical_bar,328,506,0
dc82ff1ee3b2,vertical_bar,295,489,0
f78b92d76f8f,vertical_bar,291,492,0
f79757e6f309,vertical_bar,278,465,0
f7c4fd0c133e,vertical_bar,278,470,0
f76c80baa1f5,vertical_bar,282,464,0
f75c87da5fd5,vertical_bar,270,466,0
f709229cdf49,vertical_bar,278,470,0
f6d3eae0dff3,vertical_bar,316,497,0
f8d1a480a9a4,vertical_bar,292,500,0
f9557ede5fd4,vertical_bar,363,499,0
f9b485d9b429,vertical_bar,289,494,0
f8c7d8a93f18,vertical_bar,276,491,0
f8bd7bc52a30,vertical_bar,262,479,0
f8b6c96aae1c,vertical_bar,276,471,0
f8b8b1d6aa5e,vertical_bar,336,466,0
f8bdbaf0b97d,vertical_bar,300,498,0
f964877b0697,vertical_bar,276,470,0
f9a9642557e6,vertical_bar,278,469,0
d749012c878a,vertical_bar,303,500,0
d7514c909cd6,vertical_bar,359,502,0
d732c0552bd6,vertical_bar,295,508,0
d7d9006a8742,vertical_bar,269,466,0
d83e82b0d12a,vertical_bar,273,476,0
d85c28c37ad4,vertical_bar,275,471,0
f7e9d2c1d195,vertical_bar,295,489,0
f850d8cf3518,vertical_bar,286,506,0
f880fa152401,vertical_bar,317,492,0
d7980c0c5e3a,vertical_bar,274,468,0
